"Date Time, GMT +1000",Temperature_Celsius,Intensity_Lux,Frame,Treatment,Position,AffectedByMaintenance
18/08/2021 1:30,15.78,0,7,No shade,Center,N
18/08/2021 1:45,15.74,0,7,No shade,Center,N
18/08/2021 2:00,15.78,0,7,No shade,Center,N
18/08/2021 2:15,15.78,0,7,No shade,Center,N
18/08/2021 2:30,15.7,0,7,No shade,Center,N
18/08/2021 2:45,15.7,0,7,No shade,Center,N
18/08/2021 3:00,15.74,0,7,No shade,Center,N
18/08/2021 3:15,15.87,0,7,No shade,Center,N
18/08/2021 3:30,15.96,0,7,No shade,Center,N
18/08/2021 3:45,15.96,0,7,No shade,Center,N
18/08/2021 4:00,15.91,0,7,No shade,Center,N
18/08/2021 4:15,15.91,0,7,No shade,Center,N
18/08/2021 4:30,15.87,0,7,No shade,Center,N
18/08/2021 4:45,15.91,0,7,No shade,Center,N
18/08/2021 5:00,15.91,0,7,No shade,Center,N
18/08/2021 5:15,15.87,0,7,No shade,Center,N
18/08/2021 5:30,15.87,0,7,No shade,Center,N
18/08/2021 5:45,15.91,0,7,No shade,Center,N
18/08/2021 6:00,15.91,0,7,No shade,Center,N
18/08/2021 6:15,15.91,0,7,No shade,Center,N
18/08/2021 6:30,15.96,10,7,No shade,Center,N
18/08/2021 6:45,15.91,71,7,No shade,Center,N
18/08/2021 7:00,15.91,169,7,No shade,Center,N
18/08/2021 7:15,15.78,319,7,No shade,Center,N
18/08/2021 7:30,15.7,393,7,No shade,Center,N
18/08/2021 7:45,15.66,593,7,No shade,Center,N
18/08/2021 8:00,15.61,530,7,No shade,Center,N
18/08/2021 8:15,15.53,283,7,No shade,Center,N
18/08/2021 8:30,15.66,711,7,No shade,Center,N
18/08/2021 8:45,15.7,"1,331",7,No shade,Center,N
18/08/2021 9:00,15.78,"1,756",7,No shade,Center,N
18/08/2021 9:15,15.83,"1,946",7,No shade,Center,N
18/08/2021 9:30,15.91,"3,151",7,No shade,Center,N
18/08/2021 9:45,16.08,"3,412",7,No shade,Center,N
18/08/2021 10:00,16.21,"6,930",7,No shade,Center,N
18/08/2021 10:15,16.34,"6,303",7,No shade,Center,N
18/08/2021 10:30,16.43,"5,152",7,No shade,Center,N
18/08/2021 10:45,16.51,"11,709",7,No shade,Center,N
18/08/2021 11:00,16.6,"9,275",7,No shade,Center,N
18/08/2021 11:15,16.73,"8,164",7,No shade,Center,N
18/08/2021 11:30,16.77,"11,546",7,No shade,Center,N
18/08/2021 11:45,16.86,"8,881",7,No shade,Center,N
18/08/2021 12:00,16.77,"10,406",7,No shade,Center,N
18/08/2021 12:15,16.73,"14,152",7,No shade,Center,N
18/08/2021 12:30,16.73,"11,628",7,No shade,Center,N
18/08/2021 12:45,16.73,"6,925",7,No shade,Center,N
18/08/2021 13:00,16.81,"16,988",7,No shade,Center,N
18/08/2021 13:15,16.64,"3,465",7,No shade,Center,N
18/08/2021 13:30,16.51,"3,345",7,No shade,Center,N
18/08/2021 13:45,16.73,"12,483",7,No shade,Center,N
18/08/2021 14:00,16.6,"24,197",7,No shade,Center,N
18/08/2021 14:15,16.69,"16,108",7,No shade,Center,N
18/08/2021 14:30,16.6,"14,208",7,No shade,Center,N
18/08/2021 14:45,16.6,"8,356",7,No shade,Center,N
18/08/2021 15:00,16.56,"7,276",7,No shade,Center,N
18/08/2021 15:15,16.6,"7,053",7,No shade,Center,N
18/08/2021 15:30,16.73,"6,259",7,No shade,Center,N
18/08/2021 15:45,16.69,"8,819",7,No shade,Center,N
18/08/2021 16:00,16.6,"2,477",7,No shade,Center,N
18/08/2021 16:15,16.6,"2,089",7,No shade,Center,N
18/08/2021 16:30,16.51,"2,074",7,No shade,Center,N
18/08/2021 16:45,16.51,336,7,No shade,Center,N
18/08/2021 17:00,16.56,200,7,No shade,Center,N
18/08/2021 17:15,16.56,115,7,No shade,Center,N
18/08/2021 17:30,16.56,31,7,No shade,Center,N
18/08/2021 17:45,16.51,1,7,No shade,Center,N
18/08/2021 18:00,16.56,0,7,No shade,Center,N
18/08/2021 18:15,16.47,0,7,No shade,Center,N
18/08/2021 18:30,16.43,0,7,No shade,Center,N
18/08/2021 18:45,16.43,0,7,No shade,Center,N
18/08/2021 19:00,16.39,0,7,No shade,Center,N
18/08/2021 19:15,16.39,0,7,No shade,Center,N
18/08/2021 19:30,16.43,0,7,No shade,Center,N
18/08/2021 19:45,16.43,0,7,No shade,Center,N
18/08/2021 20:00,16.43,0,7,No shade,Center,N
18/08/2021 20:15,16.43,0,7,No shade,Center,N
18/08/2021 20:30,16.39,0,7,No shade,Center,N
18/08/2021 20:45,16.39,0,7,No shade,Center,N
18/08/2021 21:00,16.39,0,7,No shade,Center,N
18/08/2021 21:15,16.34,0,7,No shade,Center,N
18/08/2021 21:30,16.34,0,7,No shade,Center,N
18/08/2021 21:45,16.3,0,7,No shade,Center,N
18/08/2021 22:00,16.3,0,7,No shade,Center,N
18/08/2021 22:15,16.3,0,7,No shade,Center,N
18/08/2021 22:30,16.34,0,7,No shade,Center,N
18/08/2021 22:45,16.3,0,7,No shade,Center,N
18/08/2021 23:00,16.3,0,7,No shade,Center,N
18/08/2021 23:15,16.3,0,7,No shade,Center,N
18/08/2021 23:30,16.3,0,7,No shade,Center,N
18/08/2021 23:45,16.26,0,7,No shade,Center,N
19/08/2021 0:00,16.26,0,7,No shade,Center,N
19/08/2021 0:15,16.21,0,7,No shade,Center,N
19/08/2021 0:30,16.21,0,7,No shade,Center,N
19/08/2021 0:45,16.13,0,7,No shade,Center,N
19/08/2021 1:00,16.08,0,7,No shade,Center,N
19/08/2021 1:15,16,0,7,No shade,Center,N
19/08/2021 1:30,16,0,7,No shade,Center,N
19/08/2021 1:45,16,0,7,No shade,Center,N
19/08/2021 2:00,16.04,0,7,No shade,Center,N
19/08/2021 2:15,16.04,0,7,No shade,Center,N
19/08/2021 2:30,16.04,0,7,No shade,Center,N
19/08/2021 2:45,16.04,0,7,No shade,Center,N
19/08/2021 3:00,16.08,0,7,No shade,Center,N
19/08/2021 3:15,16.08,0,7,No shade,Center,N
19/08/2021 3:30,16.04,0,7,No shade,Center,N
19/08/2021 3:45,16.04,0,7,No shade,Center,N
19/08/2021 4:00,16.04,0,7,No shade,Center,N
19/08/2021 4:15,16.04,0,7,No shade,Center,N
19/08/2021 4:30,16.04,0,7,No shade,Center,N
19/08/2021 4:45,16,0,7,No shade,Center,N
19/08/2021 5:00,16.04,0,7,No shade,Center,N
19/08/2021 5:15,16.08,0,7,No shade,Center,N
19/08/2021 5:30,16.04,0,7,No shade,Center,N
19/08/2021 5:45,16,0,7,No shade,Center,N
19/08/2021 6:00,16.04,0,7,No shade,Center,N
19/08/2021 6:15,16,2,7,No shade,Center,N
19/08/2021 6:30,16,30,7,No shade,Center,N
19/08/2021 6:45,16,91,7,No shade,Center,N
19/08/2021 7:00,16,172,7,No shade,Center,N
19/08/2021 7:15,16.04,284,7,No shade,Center,N
19/08/2021 7:30,16,419,7,No shade,Center,N
19/08/2021 7:45,16,488,7,No shade,Center,N
19/08/2021 8:00,16,680,7,No shade,Center,N
19/08/2021 8:15,15.91,864,7,No shade,Center,N
19/08/2021 8:30,16.04,"1,034",7,No shade,Center,N
19/08/2021 8:45,16,"1,331",7,No shade,Center,N
19/08/2021 9:00,16.08,"1,768",7,No shade,Center,N
19/08/2021 9:15,16.13,"2,172",7,No shade,Center,N
19/08/2021 9:30,16.17,"2,332",7,No shade,Center,N
19/08/2021 9:45,16.26,"3,169",7,No shade,Center,N
19/08/2021 10:00,16.43,"4,232",7,No shade,Center,N
19/08/2021 10:15,16.56,"5,663",7,No shade,Center,N
19/08/2021 10:30,16.56,"6,692",7,No shade,Center,N
19/08/2021 10:45,16.6,"6,149",7,No shade,Center,N
19/08/2021 11:00,16.73,"10,291",7,No shade,Center,N
19/08/2021 11:15,16.77,"6,733",7,No shade,Center,N
19/08/2021 11:30,16.86,"3,891",7,No shade,Center,N
19/08/2021 11:45,16.9,"9,779",7,No shade,Center,N
19/08/2021 12:00,16.99,"10,568",7,No shade,Center,N
19/08/2021 12:15,16.81,"6,277",7,No shade,Center,N
19/08/2021 12:30,16.86,"9,628",7,No shade,Center,N
19/08/2021 12:45,16.94,"15,468",7,No shade,Center,N
19/08/2021 13:00,16.99,"12,554",7,No shade,Center,N
19/08/2021 13:15,16.99,"23,009",7,No shade,Center,N
19/08/2021 13:30,16.94,"11,950",7,No shade,Center,N
19/08/2021 13:45,16.9,"12,396",7,No shade,Center,N
19/08/2021 14:00,16.9,"6,766",7,No shade,Center,N
19/08/2021 14:15,16.9,"5,499",7,No shade,Center,N
19/08/2021 14:30,16.9,"10,568",7,No shade,Center,N
19/08/2021 14:45,16.9,"13,548",7,No shade,Center,N
19/08/2021 15:00,16.99,"10,952",7,No shade,Center,N
19/08/2021 15:15,16.86,"2,715",7,No shade,Center,N
19/08/2021 15:30,16.9,"6,249",7,No shade,Center,N
19/08/2021 15:45,16.81,"1,889",7,No shade,Center,N
19/08/2021 16:00,16.81,"3,342",7,No shade,Center,N
19/08/2021 16:15,16.77,"1,627",7,No shade,Center,N
19/08/2021 16:30,16.69,"1,396",7,No shade,Center,N
19/08/2021 16:45,16.69,315,7,No shade,Center,N
19/08/2021 17:00,16.6,204,7,No shade,Center,N
19/08/2021 17:15,16.6,97,7,No shade,Center,N
19/08/2021 17:30,16.56,25,7,No shade,Center,N
19/08/2021 17:45,16.56,1,7,No shade,Center,N
19/08/2021 18:00,16.47,0,7,No shade,Center,N
19/08/2021 18:15,16.51,0,7,No shade,Center,N
19/08/2021 18:30,16.51,0,7,No shade,Center,N
19/08/2021 18:45,16.51,0,7,No shade,Center,N
19/08/2021 19:00,16.56,0,7,No shade,Center,N
19/08/2021 19:15,16.56,0,7,No shade,Center,N
19/08/2021 19:30,16.56,0,7,No shade,Center,N
19/08/2021 19:45,16.56,0,7,No shade,Center,N
19/08/2021 20:00,16.51,0,7,No shade,Center,N
19/08/2021 20:15,16.56,0,7,No shade,Center,N
19/08/2021 20:30,16.6,0,7,No shade,Center,N
19/08/2021 20:45,16.64,0,7,No shade,Center,N
19/08/2021 21:00,16.6,0,7,No shade,Center,N
19/08/2021 21:15,16.56,0,7,No shade,Center,N
19/08/2021 21:30,16.6,0,7,No shade,Center,N
19/08/2021 21:45,16.56,0,7,No shade,Center,N
19/08/2021 22:00,16.56,0,7,No shade,Center,N
19/08/2021 22:15,16.51,0,7,No shade,Center,N
19/08/2021 22:30,16.51,0,7,No shade,Center,N
19/08/2021 22:45,16.43,0,7,No shade,Center,N
19/08/2021 23:00,16.43,0,7,No shade,Center,N
19/08/2021 23:15,16.39,0,7,No shade,Center,N
19/08/2021 23:30,16.43,0,7,No shade,Center,N
19/08/2021 23:45,16.43,0,7,No shade,Center,N
20/08/2021 0:00,16.43,0,7,No shade,Center,N
20/08/2021 0:15,16.39,0,7,No shade,Center,N
20/08/2021 0:30,16.34,0,7,No shade,Center,N
20/08/2021 0:45,16.3,0,7,No shade,Center,N
20/08/2021 1:00,16.3,0,7,No shade,Center,N
20/08/2021 1:15,16.26,0,7,No shade,Center,N
20/08/2021 1:30,16.26,0,7,No shade,Center,N
20/08/2021 1:45,16.3,0,7,No shade,Center,N
20/08/2021 2:00,16.3,0,7,No shade,Center,N
20/08/2021 2:15,16.3,0,7,No shade,Center,N
20/08/2021 2:30,16.26,0,7,No shade,Center,N
20/08/2021 2:45,16.3,0,7,No shade,Center,N
20/08/2021 3:00,16.34,0,7,No shade,Center,N
20/08/2021 3:15,16.3,0,7,No shade,Center,N
20/08/2021 3:30,16.26,0,7,No shade,Center,N
20/08/2021 3:45,16.21,0,7,No shade,Center,N
20/08/2021 4:00,16.21,0,7,No shade,Center,N
20/08/2021 4:15,16.21,0,7,No shade,Center,N
20/08/2021 4:30,16.21,0,7,No shade,Center,N
20/08/2021 4:45,16.21,0,7,No shade,Center,N
20/08/2021 5:00,16.17,0,7,No shade,Center,N
20/08/2021 5:15,16.13,0,7,No shade,Center,N
20/08/2021 5:30,16.21,0,7,No shade,Center,N
20/08/2021 5:45,16.17,0,7,No shade,Center,N
20/08/2021 6:00,16.17,0,7,No shade,Center,N
20/08/2021 6:15,16.21,2,7,No shade,Center,N
20/08/2021 6:30,16.17,28,7,No shade,Center,N
20/08/2021 6:45,16.21,106,7,No shade,Center,N
20/08/2021 7:00,16.21,187,7,No shade,Center,N
20/08/2021 7:15,16.21,239,7,No shade,Center,N
20/08/2021 7:30,16.17,281,7,No shade,Center,N
20/08/2021 7:45,16.21,460,7,No shade,Center,N
20/08/2021 8:00,16.17,597,7,No shade,Center,N
20/08/2021 8:15,16.3,788,7,No shade,Center,N
20/08/2021 8:30,16.39,"1,004",7,No shade,Center,N
20/08/2021 8:45,16.39,"1,140",7,No shade,Center,N
20/08/2021 9:00,16.43,"1,403",7,No shade,Center,N
20/08/2021 9:15,16.39,"1,828",7,No shade,Center,N
20/08/2021 9:30,16.43,"2,380",7,No shade,Center,N
20/08/2021 9:45,16.51,"2,404",7,No shade,Center,N
20/08/2021 10:00,16.6,"3,846",7,No shade,Center,N
20/08/2021 10:15,16.77,"4,320",7,No shade,Center,N
20/08/2021 10:30,16.86,"5,012",7,No shade,Center,N
20/08/2021 10:45,16.94,"8,205",7,No shade,Center,N
20/08/2021 11:00,17.03,"5,706",7,No shade,Center,N
20/08/2021 11:15,17.07,"8,783",7,No shade,Center,N
20/08/2021 11:30,17.16,"6,623",7,No shade,Center,N
20/08/2021 11:45,17.16,"11,489",7,No shade,Center,N
20/08/2021 12:00,17.24,"13,036",7,No shade,Center,N
20/08/2021 12:15,17.33,"11,612",7,No shade,Center,N
20/08/2021 12:30,17.33,"17,603",7,No shade,Center,N
20/08/2021 12:45,17.37,"13,542",7,No shade,Center,N
20/08/2021 13:00,17.37,"12,554",7,No shade,Center,N
20/08/2021 13:15,17.37,"14,193",7,No shade,Center,N
20/08/2021 13:30,17.37,"8,266",7,No shade,Center,N
20/08/2021 13:45,17.37,"16,517",7,No shade,Center,N
20/08/2021 14:00,17.33,"13,010",7,No shade,Center,N
20/08/2021 14:15,17.29,"10,829",7,No shade,Center,N
20/08/2021 14:30,17.29,"9,398",7,No shade,Center,N
20/08/2021 14:45,17.24,"10,778",7,No shade,Center,N
20/08/2021 15:00,17.29,"7,877",7,No shade,Center,N
20/08/2021 15:15,17.29,"6,085",7,No shade,Center,N
20/08/2021 15:30,17.2,"5,901",7,No shade,Center,N
20/08/2021 15:45,17.2,"3,651",7,No shade,Center,N
20/08/2021 16:00,17.24,"3,653",7,No shade,Center,N
20/08/2021 16:15,17.2,"1,968",7,No shade,Center,N
20/08/2021 16:30,17.2,"1,447",7,No shade,Center,N
20/08/2021 16:45,17.16,388,7,No shade,Center,N
20/08/2021 17:00,17.16,226,7,No shade,Center,N
20/08/2021 17:15,17.03,105,7,No shade,Center,N
20/08/2021 17:30,16.9,27,7,No shade,Center,N
20/08/2021 17:45,16.86,1,7,No shade,Center,N
20/08/2021 18:00,16.86,0,7,No shade,Center,N
20/08/2021 18:15,16.81,0,7,No shade,Center,N
20/08/2021 18:30,16.77,0,7,No shade,Center,N
20/08/2021 18:45,16.73,0,7,No shade,Center,N
20/08/2021 19:00,16.73,0,7,No shade,Center,N
20/08/2021 19:15,16.77,0,7,No shade,Center,N
20/08/2021 19:30,16.77,0,7,No shade,Center,N
20/08/2021 19:45,16.77,0,7,No shade,Center,N
20/08/2021 20:00,16.73,0,7,No shade,Center,N
20/08/2021 20:15,16.81,0,7,No shade,Center,N
20/08/2021 20:30,16.81,0,7,No shade,Center,N
20/08/2021 20:45,16.77,0,7,No shade,Center,N
20/08/2021 21:00,16.81,0,7,No shade,Center,N
20/08/2021 21:15,16.77,0,7,No shade,Center,N
20/08/2021 21:30,16.77,0,7,No shade,Center,N
20/08/2021 21:45,16.77,0,7,No shade,Center,N
20/08/2021 22:00,16.73,0,7,No shade,Center,N
20/08/2021 22:15,16.73,0,7,No shade,Center,N
20/08/2021 22:30,16.73,0,7,No shade,Center,N
20/08/2021 22:45,16.73,0,7,No shade,Center,N
20/08/2021 23:00,16.69,0,7,No shade,Center,N
20/08/2021 23:15,16.69,0,7,No shade,Center,N
20/08/2021 23:30,16.73,0,7,No shade,Center,N
20/08/2021 23:45,16.69,0,7,No shade,Center,N
21/08/2021 0:00,16.64,0,7,No shade,Center,N
21/08/2021 0:15,16.69,0,7,No shade,Center,N
21/08/2021 0:30,16.64,0,7,No shade,Center,N
21/08/2021 0:45,16.6,0,7,No shade,Center,N
21/08/2021 1:00,16.6,0,7,No shade,Center,N
21/08/2021 1:15,16.51,0,7,No shade,Center,N
21/08/2021 1:30,16.43,0,7,No shade,Center,N
21/08/2021 1:45,16.39,0,7,No shade,Center,N
21/08/2021 2:00,16.43,0,7,No shade,Center,N
21/08/2021 2:15,16.47,0,7,No shade,Center,N
21/08/2021 2:30,16.51,0,7,No shade,Center,N
21/08/2021 2:45,16.56,0,7,No shade,Center,N
21/08/2021 3:00,16.56,0,7,No shade,Center,N
21/08/2021 3:15,16.51,0,7,No shade,Center,N
21/08/2021 3:30,16.56,0,7,No shade,Center,N
21/08/2021 3:45,16.56,0,7,No shade,Center,N
21/08/2021 4:00,16.56,0,7,No shade,Center,N
21/08/2021 4:15,16.56,0,7,No shade,Center,N
21/08/2021 4:30,16.6,0,7,No shade,Center,N
21/08/2021 4:45,16.6,0,7,No shade,Center,N
21/08/2021 5:00,16.56,0,7,No shade,Center,N
21/08/2021 5:15,16.6,0,7,No shade,Center,N
21/08/2021 5:30,16.51,0,7,No shade,Center,N
21/08/2021 5:45,16.51,0,7,No shade,Center,N
21/08/2021 6:00,16.47,0,7,No shade,Center,N
21/08/2021 6:15,16.51,0,7,No shade,Center,N
21/08/2021 6:30,16.51,5,7,No shade,Center,N
21/08/2021 6:45,16.56,25,7,No shade,Center,N
21/08/2021 7:00,16.51,68,7,No shade,Center,N
21/08/2021 7:15,16.51,89,7,No shade,Center,N
21/08/2021 7:30,16.56,179,7,No shade,Center,N
21/08/2021 7:45,16.56,253,7,No shade,Center,N
21/08/2021 8:00,16.64,222,7,No shade,Center,N
21/08/2021 8:15,16.64,310,7,No shade,Center,N
21/08/2021 8:30,16.73,257,7,No shade,Center,N
21/08/2021 8:45,16.73,384,7,No shade,Center,N
21/08/2021 9:00,16.73,470,7,No shade,Center,N
21/08/2021 9:15,16.73,713,7,No shade,Center,N
21/08/2021 9:30,16.73,"1,005",7,No shade,Center,N
21/08/2021 9:45,16.77,540,7,No shade,Center,N
21/08/2021 10:00,16.77,"1,065",7,No shade,Center,N
21/08/2021 10:15,16.73,786,7,No shade,Center,N
21/08/2021 10:30,16.77,921,7,No shade,Center,N
21/08/2021 10:45,16.73,911,7,No shade,Center,N
21/08/2021 11:00,16.81,"1,115",7,No shade,Center,N
21/08/2021 11:15,16.77,"1,209",7,No shade,Center,N
21/08/2021 11:30,16.81,"1,377",7,No shade,Center,N
21/08/2021 11:45,16.81,"1,556",7,No shade,Center,N
21/08/2021 12:00,16.86,"3,612",7,No shade,Center,N
21/08/2021 12:15,16.94,"5,793",7,No shade,Center,N
21/08/2021 12:30,17.24,"11,023",7,No shade,Center,N
21/08/2021 12:45,17.33,"11,735",7,No shade,Center,N
21/08/2021 13:00,17.29,"16,328",7,No shade,Center,N
21/08/2021 13:15,17.29,"8,218",7,No shade,Center,N
21/08/2021 13:30,17.29,"10,468",7,No shade,Center,N
21/08/2021 13:45,17.24,"11,515",7,No shade,Center,N
21/08/2021 14:00,17.29,"10,074",7,No shade,Center,N
21/08/2021 14:15,17.2,"8,172",7,No shade,Center,N
21/08/2021 14:30,17.16,"11,259",7,No shade,Center,N
21/08/2021 14:45,17.16,"5,560",7,No shade,Center,N
21/08/2021 15:00,17.11,"6,208",7,No shade,Center,N
21/08/2021 15:15,17.11,"4,978",7,No shade,Center,N
21/08/2021 15:30,17.11,"5,074",7,No shade,Center,N
21/08/2021 15:45,17.07,"4,873",7,No shade,Center,N
21/08/2021 16:00,17.07,"2,218",7,No shade,Center,N
21/08/2021 16:15,17.03,"2,031",7,No shade,Center,N
21/08/2021 16:30,17.03,"1,067",7,No shade,Center,N
21/08/2021 16:45,17.03,459,7,No shade,Center,N
21/08/2021 17:00,16.99,239,7,No shade,Center,N
21/08/2021 17:15,16.99,117,7,No shade,Center,N
21/08/2021 17:30,17.03,34,7,No shade,Center,N
21/08/2021 17:45,17.07,2,7,No shade,Center,N
21/08/2021 18:00,17.07,0,7,No shade,Center,N
21/08/2021 18:15,16.99,0,7,No shade,Center,N
21/08/2021 18:30,16.99,0,7,No shade,Center,N
21/08/2021 18:45,16.9,0,7,No shade,Center,N
21/08/2021 19:00,16.86,0,7,No shade,Center,N
21/08/2021 19:15,16.81,0,7,No shade,Center,N
21/08/2021 19:30,16.86,0,7,No shade,Center,N
21/08/2021 19:45,16.81,0,7,No shade,Center,N
21/08/2021 20:00,16.81,0,7,No shade,Center,N
21/08/2021 20:15,16.86,0,7,No shade,Center,N
21/08/2021 20:30,16.86,0,7,No shade,Center,N
21/08/2021 20:45,16.9,0,7,No shade,Center,N
21/08/2021 21:00,16.81,0,7,No shade,Center,N
21/08/2021 21:15,16.86,0,7,No shade,Center,N
21/08/2021 21:30,16.81,0,7,No shade,Center,N
21/08/2021 21:45,16.86,0,7,No shade,Center,N
21/08/2021 22:00,16.81,0,7,No shade,Center,N
21/08/2021 22:15,16.81,0,7,No shade,Center,N
21/08/2021 22:30,16.77,0,7,No shade,Center,N
21/08/2021 22:45,16.77,0,7,No shade,Center,N
21/08/2021 23:00,16.77,0,7,No shade,Center,N
21/08/2021 23:15,16.77,0,7,No shade,Center,N
21/08/2021 23:30,16.73,0,7,No shade,Center,N
21/08/2021 23:45,16.73,0,7,No shade,Center,N
22/08/2021 0:00,16.69,0,7,No shade,Center,N
22/08/2021 0:15,16.69,0,7,No shade,Center,N
22/08/2021 0:30,16.69,0,7,No shade,Center,N
22/08/2021 0:45,16.64,0,7,No shade,Center,N
22/08/2021 1:00,16.6,0,7,No shade,Center,N
22/08/2021 1:15,16.64,0,7,No shade,Center,N
22/08/2021 1:30,16.64,0,7,No shade,Center,N
22/08/2021 1:45,16.6,0,7,No shade,Center,N
22/08/2021 2:00,16.64,0,7,No shade,Center,N
22/08/2021 2:15,16.64,0,7,No shade,Center,N
22/08/2021 2:30,16.69,0,7,No shade,Center,N
22/08/2021 2:45,16.69,0,7,No shade,Center,N
22/08/2021 3:00,16.69,0,7,No shade,Center,N
22/08/2021 3:15,16.69,0,7,No shade,Center,N
22/08/2021 3:30,16.64,0,7,No shade,Center,N
22/08/2021 3:45,16.64,0,7,No shade,Center,N
22/08/2021 4:00,16.64,0,7,No shade,Center,N
22/08/2021 4:15,16.6,0,7,No shade,Center,N
22/08/2021 4:30,16.56,0,7,No shade,Center,N
22/08/2021 4:45,16.69,0,7,No shade,Center,N
22/08/2021 5:00,16.6,0,7,No shade,Center,N
22/08/2021 5:15,16.69,0,7,No shade,Center,N
22/08/2021 5:30,16.64,0,7,No shade,Center,N
22/08/2021 5:45,16.64,0,7,No shade,Center,N
22/08/2021 6:00,16.6,0,7,No shade,Center,N
22/08/2021 6:15,16.6,4,7,No shade,Center,N
22/08/2021 6:30,16.64,38,7,No shade,Center,N
22/08/2021 6:45,16.6,115,7,No shade,Center,N
22/08/2021 7:00,16.73,183,7,No shade,Center,N
22/08/2021 7:15,16.64,247,7,No shade,Center,N
22/08/2021 7:30,16.6,322,7,No shade,Center,N
22/08/2021 7:45,16.56,560,7,No shade,Center,N
22/08/2021 8:00,16.56,434,7,No shade,Center,N
22/08/2021 8:15,16.6,762,7,No shade,Center,N
22/08/2021 8:30,16.6,"1,197",7,No shade,Center,N
22/08/2021 8:45,16.6,"1,342",7,No shade,Center,N
22/08/2021 9:00,16.64,838,7,No shade,Center,N
22/08/2021 9:15,16.69,"1,645",7,No shade,Center,N
22/08/2021 9:30,16.69,"2,184",7,No shade,Center,N
22/08/2021 9:45,16.69,"2,288",7,No shade,Center,N
22/08/2021 10:00,16.77,"3,118",7,No shade,Center,N
22/08/2021 10:15,16.73,"1,393",7,No shade,Center,N
22/08/2021 10:30,16.81,"1,325",7,No shade,Center,N
22/08/2021 10:45,16.94,"5,868",7,No shade,Center,N
22/08/2021 11:00,17.03,"5,057",7,No shade,Center,N
22/08/2021 11:15,17.11,"7,265",7,No shade,Center,N
22/08/2021 11:30,17.07,"8,054",7,No shade,Center,N
22/08/2021 11:45,17.2,"13,117",7,No shade,Center,N
22/08/2021 12:00,17.16,"19,517",7,No shade,Center,N
22/08/2021 12:15,17.29,"11,592",7,No shade,Center,N
22/08/2021 12:30,17.29,"11,453",7,No shade,Center,N
22/08/2021 12:45,17.24,"7,636",7,No shade,Center,N
22/08/2021 13:00,17.2,"16,773",7,No shade,Center,N
22/08/2021 13:15,17.29,"18,831",7,No shade,Center,N
22/08/2021 13:30,17.29,"10,726",7,No shade,Center,N
22/08/2021 13:45,17.33,"16,200",7,No shade,Center,N
22/08/2021 14:00,17.5,"13,906",7,No shade,Center,N
22/08/2021 14:15,17.46,"10,716",7,No shade,Center,N
22/08/2021 14:30,17.46,"17,659",7,No shade,Center,N
22/08/2021 14:45,17.5,"6,380",7,No shade,Center,N
22/08/2021 15:00,17.46,"8,791",7,No shade,Center,N
22/08/2021 15:15,17.41,"8,259",7,No shade,Center,N
22/08/2021 15:30,17.46,"8,625",7,No shade,Center,N
22/08/2021 15:45,17.37,"4,685",7,No shade,Center,N
22/08/2021 16:00,17.33,"4,219",7,No shade,Center,N
22/08/2021 16:15,17.33,"2,251",7,No shade,Center,N
22/08/2021 16:30,17.29,386,7,No shade,Center,N
22/08/2021 16:45,17.24,422,7,No shade,Center,N
22/08/2021 17:00,17.2,231,7,No shade,Center,N
22/08/2021 17:15,17.07,115,7,No shade,Center,N
22/08/2021 17:30,17.07,33,7,No shade,Center,N
22/08/2021 17:45,17.11,3,7,No shade,Center,N
22/08/2021 18:00,17.11,0,7,No shade,Center,N
22/08/2021 18:15,17.11,0,7,No shade,Center,N
22/08/2021 18:30,16.94,0,7,No shade,Center,N
22/08/2021 18:45,16.99,0,7,No shade,Center,N
22/08/2021 19:00,16.9,0,7,No shade,Center,N
22/08/2021 19:15,16.9,0,7,No shade,Center,N
22/08/2021 19:30,16.94,0,7,No shade,Center,N
22/08/2021 19:45,16.9,0,7,No shade,Center,N
22/08/2021 20:00,16.94,0,7,No shade,Center,N
22/08/2021 20:15,16.9,0,7,No shade,Center,N
22/08/2021 20:30,16.9,0,7,No shade,Center,N
22/08/2021 20:45,16.94,0,7,No shade,Center,N
22/08/2021 21:00,16.94,0,7,No shade,Center,N
22/08/2021 21:15,16.9,0,7,No shade,Center,N
22/08/2021 21:30,16.94,0,7,No shade,Center,N
22/08/2021 21:45,16.94,0,7,No shade,Center,N
22/08/2021 22:00,16.94,0,7,No shade,Center,N
22/08/2021 22:15,16.94,0,7,No shade,Center,N
22/08/2021 22:30,16.94,0,7,No shade,Center,N
22/08/2021 22:45,16.94,0,7,No shade,Center,N
22/08/2021 23:00,16.9,0,7,No shade,Center,N
22/08/2021 23:15,16.9,0,7,No shade,Center,N
22/08/2021 23:30,16.9,0,7,No shade,Center,N
22/08/2021 23:45,16.94,0,7,No shade,Center,N
23/08/2021 0:00,16.9,0,7,No shade,Center,N
23/08/2021 0:15,16.9,0,7,No shade,Center,N
23/08/2021 0:30,16.86,0,7,No shade,Center,N
23/08/2021 0:45,16.94,0,7,No shade,Center,N
23/08/2021 1:00,16.86,0,7,No shade,Center,N
23/08/2021 1:15,16.86,0,7,No shade,Center,N
23/08/2021 1:30,16.86,0,7,No shade,Center,N
23/08/2021 1:45,16.9,0,7,No shade,Center,N
